Image,Field,Field1,Field2,Field3,Field4,Field5,Field6,Field7,Field8,Field9,Field10,Field11,Field12,Field13,Field14,Field15,Field16,NAME_URL,NAME,NAME_URL17,NAME18,AGE,OVA,POT,TEAM_CONTRACT,TEAM_CONTRACT_URL,TEAM_CONTRACT19,TEAM_CONTRACT20,FOOT,BOV,BP_URL,BP,VALUE,WAGE,ATTACKING,CROSSING,FINISHING,HEADINGACCURACY,SHORTPASSING,VOLLEYS,SKILL,DRIBBLING,CURVE,FKACCURACY,LONGPASSING,BALLCONTROL,MOVEMENT,ACCELERATION,SPRINTSPEED,AGILITY,REACTIONS,BALANCE,POWER,SHOTPOWER,JUMPING,STAMINA,STRENGTH,LONGSHOTS,MENTALITY,AGGRESSION,INTERCEPTIONS,POSITIONING,VISION,PENALTIES,COMPOSURE,DEFENDING,MARKING,STANDINGTACKLE,SLIDINGTACKLE,GOALKEEPING,GKDIVING,GKHANDLING,GKKICKING,GKPOSITIONING,GKREFLEXES,TOTAL,BASESTATS,W_F,SM,A_W,D_W,IR,BODYTYPE,PAC,SHO,PAS,DRI,DEF,PHY,NAME_URL21,NAME22,NAME_URL23,NAME24
https://cdn.sofifa.net/players/notfound_0_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/247819/nico-schlotterbeck/230008/,N. Schlotterbeck,https://sofifa.com/players?pn=5,CB,22,82,88,https://cdn.sofifa.net/teams/notfound_30.png,https://sofifa.com/team/22/borussia-dortmund/,Borussia Dortmund,"
2022 ~ 2027",Left,84,https://sofifa.com/players?pn=5,CB,€44.5M,€47K,308,48,49,85,75,51,306,72,49,35,79,71,368,77,76,68,81,66,368,75,78,73,82,60,324,81,82,56,67,38,76,248,82,86,80,53,8,10,8,14,13,1975,431,3 ,3,High,High,1 ,Normal (185+),76,56,65,72,83,79,,,,
https://cdn.sofifa.net/players/255/565/23_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/255565/kaoru-mitoma/230008/,K. Mitoma,https://sofifa.com/players?pn=16,LM,25,74,77,https://cdn.sofifa.net/teams/notfound_30.png,https://sofifa.com/team/1808/brighton-hove-albion/,Brighton & Hove Albion,"
2021 ~ 2025",Right,76,https://sofifa.com/players?pn=18,CAM,€5.5M,€47K,318,62,73,45,72,66,343,79,67,62,59,76,392,88,77,86,73,68,328,65,65,68,62,68,321,58,57,71,72,63,75,169,56,59,54,56,10,13,10,14,9,1927,415,3 ,4,Medium,Medium,1 ,Normal (170-185),82,69,67,78,56,63,https://sofifa.com/players?pn=27,LW,https://sofifa.com/players?pn=8,LWB
https://cdn.sofifa.net/players/259/377/23_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/259377/yeremy-jesus-pino-santos/230008/,Yeremy Pino,https://sofifa.com/players?pn=12,RM,19,79,88,https://cdn.sofifa.net/teams/483/30.png,https://sofifa.com/team/483/villarreal/,Villarreal,"
2020 ~ 2027",Right,80,https://sofifa.com/players?pn=18,CAM,€38M,€21K,347,77,79,46,78,67,368,81,73,60,74,80,388,78,77,80,74,79,274,68,34,70,33,69,286,48,29,79,76,54,60,120,31,48,41,45,9,7,14,6,9,1828,388,4 ,3,High,Low,1 ,Lean (170-185),77,73,76,79,38,45,https://sofifa.com/players?pn=25,ST,https://sofifa.com/players?pn=16,LM
https://cdn.sofifa.net/players/245/367/23_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/245367/xavi-simons/230008/,X. Simons,https://sofifa.com/players?pn=18,CAM,19,75,87,https://cdn.sofifa.net/teams/247/30.png,https://sofifa.com/team/247/psv/,PSV,"
2022 ~ 2027",Right,77,https://sofifa.com/players?pn=18,CAM,€13.5M,€10K,309,62,65,50,76,56,364,77,72,65,70,80,410,86,84,86,72,82,312,67,53,71,58,63,347,74,61,73,76,63,75,161,48,61,52,43,9,11,5,8,10,1946,420,3 ,4,High,Medium,1 ,Lean (170-185),85,65,72,79,55,64,https://sofifa.com/players?pn=25,ST,https://sofifa.com/players?pn=23,RW
https://cdn.sofifa.net/players/247/827/23_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/247827/michael-olise/230008/,M. Olise,https://sofifa.com/players?pn=23,RW,20,77,84,https://cdn.sofifa.net/teams/1799/30.png,https://sofifa.com/team/1799/crystal-palace/,Crystal Palace,"
2021 ~ 2026",Left,79,https://sofifa.com/players?pn=18,CAM,€21M,€43K,315,75,70,36,76,58,380,81,77,68,74,80,413,83,79,91,73,87,307,74,51,68,46,68,328,66,48,69,78,67,74,154,52,56,46,49,9,11,9,10,10,1946,414,2 ,4,Medium,Medium,1 ,Lean (170-185),81,70,76,81,50,56,https://sofifa.com/players?pn=18,CAM,https://sofifa.com/players?pn=12,RM
https://cdn.sofifa.net/players/251/854/23_60.png,"FIFA 23 Dec 17, 2022",,+ Long Passer (AI),,,,,,,,,,,,,,,https://sofifa.com/player/251854/pedro-gonzalez-lopez/230008/,Pedri,https://sofifa.com/players?pn=14,CM,19,85,92,https://cdn.sofifa.net/teams/241/30.png,https://sofifa.com/team/241/fc-barcelona/,FC Barcelona,"
2020 ~ 2026",Right,86,https://sofifa.com/players?pn=14,CM,€104.5M,€115K,329,68,68,50,87,56,401,87,79,62,85,88,421,82,76,88,85,90,359,66,65,88,73,67,352,62,72,77,88,53,87,204,68,73,63,46,12,7,11,8,8,2112,456,4 ,4,High,High,2 ,Lean (170-185),79,67,81,87,68,74,,,,
https://cdn.sofifa.net/players/258/467/23_60.png,"FIFA 23 Dec 17, 2022",CAM,Position 2,,,,,,,,,,,,,,,https://sofifa.com/player/258467/luka-romero/230008/,L. Romero,https://sofifa.com/players?pn=23,RW,17,67,86,https://cdn.sofifa.net/teams/46/30.png,https://sofifa.com/team/46/lazio/,Lazio,"
2021 ~ 2023",Left,69,https://sofifa.com/players?pn=16,LM,€2.5M,€3K,264,66,53,25,65,55,314,71,53,56,64,70,387,79,72,86,66,84,266,56,51,67,41,51,253,40,28,61,64,60,60,101,40,31,30,57,14,11,9,12,11,1642,345,3 ,3,Medium,Medium,1 ,Normal (170-),75,54,64,72,32,48,,,,
https://cdn.sofifa.net/players/261/495/23_60.png,"FIFA 23 Dec 17, 2022",56,Reactions,73,Strength,61,Aggression,56,Interceptions,57,Marking,63,Overall Rating,,,,,https://sofifa.com/player/261495/soumaila-coulibaly/230008/,S. Coulibaly,https://sofifa.com/players?pn=5,CB,18,64,82,https://cdn.sofifa.net/teams/22/30.png,https://sofifa.com/team/22/borussia-dortmund/,Borussia Dortmund,"
2021 ~ 2025",Left,66,https://sofifa.com/players?pn=5,CB,€1.4M,€2K,226,34,30,66,67,29,238,58,28,25,65,62,287,62,62,56,58,49,292,56,75,51,75,35,219,64,58,29,38,30,58,191,59,66,66,53,5,14,13,10,11,1506,336,3 ,2,Medium,Medium,1 ,Normal (185+),62,36,50,59,62,67,,,,
https://cdn.sofifa.net/players/263/620/23_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/263620/romeo-lavia/230008/,R. Lavia,https://sofifa.com/players?pn=10,CDM,18,66,85,https://cdn.sofifa.net/teams/17/30.png,https://sofifa.com/team/17/southampton/,Southampton,"
2022 ~ 2027",Right,67,https://sofifa.com/players?pn=10,CDM,€2.1M,€4K,242,40,36,58,72,36,312,67,60,50,63,72,332,70,66,70,63,63,283,59,59,64,65,36,275,66,58,40,60,51,69,194,60,66,68,43,7,7,5,11,13,1681,366,3 ,3,Medium,High,1 ,Normal (170-185),68,42,60,69,62,65,,,,
https://cdn.sofifa.net/players/266/032/23_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/266032/jamie-bynoe-gittens/230008/,J. Bynoe-Gittens,https://sofifa.com/players?pn=16,LM,17,67,87,https://cdn.sofifa.net/teams/22/30.png,https://sofifa.com/team/22/borussia-dortmund/,Borussia Dortmund,"
2022 ~ 2025",Right,68,https://sofifa.com/players?pn=12,RM,€2.8M,€2K,287,59,64,42,63,59,296,78,59,42,43,74,392,86,79,86,59,82,280,56,71,56,52,45,227,38,24,58,54,53,49,66,20,22,24,38,6,5,12,7,8,1586,346,3 ,4,Medium,Medium,1 ,Normal (170-185),82,58,56,75,24,51,https://sofifa.com/players?pn=12,RM,,
https://cdn.sofifa.net/players/247/635/23_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/247635/khvicha-kvaratskhelia/230008/,K. Kvaratskhelia,https://sofifa.com/players?pn=27,LW,21,79,88,https://cdn.sofifa.net/teams/notfound_30.png,https://sofifa.com/team/48/napoli/,Napoli,"
2022 ~ 2027",Right,81,https://sofifa.com/players?pn=18,CAM,€39.5M,€46K,345,69,72,62,78,64,376,84,78,59,72,83,392,83,82,84,72,71,348,76,59,71,68,74,320,61,37,79,78,65,76,114,41,39,34,54,9,15,8,14,8,1949,419,5 ,4,Medium,Medium,1 ,Normal (170-185),82,73,74,82,41,67,https://sofifa.com/players?pn=18,CAM,,
https://cdn.sofifa.net/players/239/301/23_60.png,"FIFA 23 Dec 17, 2022",LB,Position 2,CDM,Position 3,,Real Face,,,,,,,,,,,https://sofifa.com/player/239301/lisandro-martinez/230008/,L. Martínez,https://sofifa.com/players?pn=5,CB,24,82,87,https://cdn.sofifa.net/teams/11/30.png,https://sofifa.com/team/11/manchester-united/,Manchester United,"
2022 ~ 2027",Left,84,https://sofifa.com/players?pn=10,CDM,€41.5M,€105K,341,75,52,76,82,56,360,76,68,55,82,79,382,77,72,75,79,79,395,72,91,85,81,66,360,86,83,62,74,55,84,252,85,84,83,55,6,14,13,14,8,2145,456,3 ,3,Medium,High,2 ,Normal (170-185),74,60,77,78,83,84,,,,
https://cdn.sofifa.net/players/253/072/23_60.png,"FIFA 23 Dec 17, 2022",,Height,,,,,,,,,,,,,,,https://sofifa.com/player/253072/darwin-nunez/230008/,D. Núñez,https://sofifa.com/players?pn=25,ST,23,82,89,https://cdn.sofifa.net/teams/9/30.png,https://sofifa.com/team/9/liverpool/,Liverpool,"
2022 ~ 2028",Right,84,https://sofifa.com/players?pn=25,ST,€61.5M,€120K,374,67,83,76,69,79,349,76,75,61,60,77,409,88,91,78,85,67,413,86,76,89,87,75,353,78,41,85,71,78,83,108,36,39,33,59,14,10,12,10,13,2065,444,3 ,3,High,High,1 ,Lean (185+),90,82,68,77,42,85,https://sofifa.com/players?pn=27,LW,,
https://cdn.sofifa.net/players/246/174/23_60.png,"FIFA 23 Dec 17, 2022",,Height,,,,,,,,,,,,,,,https://sofifa.com/player/246174/harvey-elliott/230008/,H. Elliott,https://sofifa.com/players?pn=18,CAM,19,75,87,https://cdn.sofifa.net/teams/9/30.png,https://sofifa.com/team/9/liverpool/,Liverpool,"
2019 ~ 2027",Left,77,https://sofifa.com/players?pn=18,CAM,€13.5M,€44K,311,74,64,40,75,58,346,79,61,57,70,79,400,82,72,87,72,87,272,62,40,70,37,63,283,36,38,72,78,59,73,109,37,40,32,47,10,10,6,14,7,1768,376,4 ,4,Medium,Medium,1 ,Lean (170-),77,63,73,80,38,45,https://sofifa.com/players?pn=14,CM,https://sofifa.com/players?pn=23,RW
https://cdn.sofifa.net/players/260/599/23_60.png,"FIFA 23 Dec 17, 2022",,Defensive Work Rate,,,,,,,,,,,,,,,https://sofifa.com/player/260599/alan-varela/230008/,A. Varela,https://sofifa.com/players?pn=10,CDM,20,76,86,https://cdn.sofifa.net/teams/1877/30.png,https://sofifa.com/team/1877/boca-juniors/,Boca Juniors,"
2020 ~ 2026",Right,77,https://sofifa.com/players?pn=10,CDM,€15.5M,€11K,312,61,54,57,80,60,340,68,80,43,74,75,362,71,70,71,75,75,348,69,62,82,74,61,337,65,76,63,73,60,79,217,75,72,70,51,8,11,14,5,13,1967,419,3 ,3,Medium,High,1 ,Normal (170-185),70,59,72,72,72,74,https://sofifa.com/players?pn=14,CM,,
https://cdn.sofifa.net/players/260/601/23_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/260601/exequiel-zeballos/230008/,E. Zeballos,https://sofifa.com/players?pn=23,RW,20,72,85,https://cdn.sofifa.net/teams/1877/30.png,https://sofifa.com/team/1877/boca-juniors/,Boca Juniors,"
2020 ~ 2026",Right,73,https://sofifa.com/players?pn=12,RM,€5.5M,€10K,280,69,60,34,65,52,339,78,64,66,57,74,406,86,83,89,65,83,280,69,40,69,38,64,270,40,28,68,70,64,75,97,27,36,34,41,5,11,11,6,8,1713,367,3 ,4,High,Low,1 ,Normal (170-185),84,63,66,77,31,46,https://sofifa.com/players?pn=27,LW,,
https://cdn.sofifa.net/players/211/117/23_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/211117/dele-alli/230008/,D. Alli,https://sofifa.com/players?pn=18,CAM,26,77,80,https://cdn.sofifa.net/teams/327/30.png,https://sofifa.com/team/327/besiktas/,Beşiktaş,"
May 31, 2023 On Loan",Right,80,https://sofifa.com/players?pn=25,ST,€14M,€40K,383,70,80,78,78,77,372,79,76,60,76,81,338,63,66,69,74,66,359,76,71,66,74,72,363,66,60,80,77,80,78,190,63,65,62,41,7,6,9,11,8,2046,429,3 ,4,Medium,Medium,3 ,Unique,65,77,75,78,64,70,https://sofifa.com/players?pn=14,CM,,
https://cdn.sofifa.net/players/231/747/23_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/231747/kylian-mbappe/230008/,K. Mbappé,https://sofifa.com/players?pn=25,ST,23,91,95,https://cdn.sofifa.net/teams/73/30.png,https://sofifa.com/team/73/paris-saint-germain/,Paris Saint Germain,"
2018 ~ 2024",Right,92,https://sofifa.com/players?pn=25,ST,€190.5M,€230K,411,78,93,72,85,83,404,93,80,69,71,91,461,97,97,93,93,81,410,88,77,87,76,82,357,64,38,92,83,80,88,92,26,34,32,42,13,5,7,11,6,2177,470,4 ,5,High,Low,4 ,Unique,97,89,80,92,36,76,https://sofifa.com/players?pn=27,LW,,
https://cdn.sofifa.net/players/233/084/23_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/233084/nahuel-molina/230008/,N. Molina,https://sofifa.com/players?pn=12,RM,24,78,84,https://cdn.sofifa.net/teams/240/30.png,https://sofifa.com/team/240/atletico-madrid/,Atlético Madrid,"
2022 ~ 2027",Right,79,https://sofifa.com/players?pn=12,RM,€22M,€44K,344,79,67,60,76,62,331,76,66,44,68,77,399,84,81,80,78,76,352,70,75,79,61,67,343,74,72,77,75,45,71,216,71,75,70,48,12,13,8,5,10,2033,439,3 ,2,High,High,1 ,Lean (170-185),82,67,73,77,71,69,https://sofifa.com/players?pn=2,RWB,https://sofifa.com/players?pn=3,RB
https://cdn.sofifa.net/players/242/444/23_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/242444/joao-felix-sequeira/230008/,João Félix,https://sofifa.com/players?pn=21,CF,22,83,89,https://cdn.sofifa.net/teams/240/30.png,https://sofifa.com/team/240/atletico-madrid/,Atlético Madrid,"
2019 ~ 2026",Right,86,https://sofifa.com/players?pn=18,CAM,€59M,€71K,391,77,79,69,83,83,401,88,83,67,76,87,418,83,82,88,81,84,374,80,76,75,62,81,345,68,40,84,85,68,85,107,30,42,35,66,13,12,14,13,14,2102,436,4 ,5,Medium,Medium,2 ,Unique,82,80,80,87,40,67,https://sofifa.com/players?pn=25,ST,,
https://cdn.sofifa.net/players/262/863/23_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/262863/antonio-nusa/230008/,A. Nusa,https://sofifa.com/players?pn=27,LW,17,68,88,https://cdn.sofifa.net/teams/231/30.png,https://sofifa.com/team/231/club-brugge/,Club Brugge,"
2021 ~ 2025",Right,68,https://sofifa.com/players?pn=27,LW,€3.3M,€2K,273,58,58,40,62,55,335,78,67,58,57,75,397,87,85,89,50,86,253,67,33,40,53,60,228,37,27,57,53,54,55,137,37,47,53,59,12,14,14,9,10,1682,367,4 ,4,Medium,Medium,1 ,Normal (170-185),86,60,59,76,40,46,https://sofifa.com/players?pn=23,RW,https://sofifa.com/players?pn=25,ST
https://cdn.sofifa.net/players/020/801/23_60.png,"FIFA 23 Dec 17, 2022",92,Finishing,90,Heading Accuracy,84,Dribbling,78,Acceleration,93,Reactions,74,Stamina,89,Long Shots,94,Positioning,https://sofifa.com/player/20801/c-ronaldo-dos-santos-aveiro/230008/,Cristiano Ronaldo,https://sofifa.com/players?pn=25,ST,37,88,88,,https://sofifa.com/players?na=38,,"
Free",Right,88,https://sofifa.com/players?pn=25,ST,€0,€0,421,78,91,89,78,85,392,81,79,75,70,87,392,76,82,77,90,67,421,93,95,70,75,88,350,62,29,93,76,90,94,80,24,32,24,58,7,11,15,14,11,2114,435,4 ,5,High,Low,5 ,Unique,79,91,76,83,34,72,,,,
https://cdn.sofifa.net/players/notfound_0_60.png,"FIFA 23 Dec 17, 2022",,Real Face,,,,,,,,,,,,,,,https://sofifa.com/player/241721/rafael-da-conceicao-leao/230008/,Rafael Leão,https://sofifa.com/players?pn=27,LW,23,84,90,https://cdn.sofifa.net/teams/notfound_30.png,https://sofifa.com/team/47/milan/,Milan,"
2019 ~ 2024",Right,84,https://sofifa.com/players?pn=27,LW,€66.5M,€90K,368,75,80,63,76,74,378,89,80,60,63,86,427,90,92,82,83,80,371,80,62,77,80,72,303,60,24,82,74,63,81,67,22,24,21,57,10,12,15,11,9,1971,428,4 ,4,Medium,Low,1 ,Normal (185+),91,77,73,86,27,74,https://sofifa.com/players?pn=16,LM,,
https://cdn.sofifa.net/players/notfound_0_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/257179/goncalo-bernardo-inacio/230008/,Gonçalo Inácio,https://sofifa.com/players?pn=5,CB,20,79,88,https://cdn.sofifa.net/teams/notfound_30.png,https://sofifa.com/team/237/sporting-cp/,Sporting CP,"
2019 ~ 2026",Left,81,https://sofifa.com/players?pn=5,CB,€36M,€11K,253,30,23,77,78,45,254,49,29,27,76,73,356,78,81,65,77,55,321,67,72,76,78,28,311,77,78,48,68,40,75,242,81,82,79,36,6,6,7,10,7,1773,395,2 ,2,Medium,High,1 ,Lean (185+),80,36,61,61,80,77,,,,
https://cdn.sofifa.net/players/notfound_0_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/237678/ibrahima-konate/230008/,I. Konaté,https://sofifa.com/players?pn=5,CB,23,81,88,https://cdn.sofifa.net/teams/notfound_30.png,https://sofifa.com/team/9/liverpool/,Liverpool,"
2021 ~ 2026",Right,83,https://sofifa.com/players?pn=5,CB,€48M,€90K,249,38,29,79,75,28,264,67,32,27,69,69,342,68,85,60,75,54,303,45,75,65,87,31,291,80,82,37,51,41,74,244,80,85,79,49,9,7,9,9,15,1742,397,2 ,3,Medium,High,2 ,Stocky (185+),77,34,57,67,82,80,,,,
https://cdn.sofifa.net/players/notfound_0_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/251470/charles-de-ketelaere/230008/,C. De Ketelaere,https://sofifa.com/players?pn=25,ST,21,78,88,https://cdn.sofifa.net/teams/notfound_30.png,https://sofifa.com/team/47/milan/,Milan,"
2022 ~ 2027",Left,81,https://sofifa.com/players?pn=18,CAM,€32M,€49K,380,74,78,75,77,76,388,83,73,72,77,83,368,73,77,78,76,64,378,77,69,83,75,74,341,57,61,77,79,67,79,163,45,61,57,49,11,8,14,8,8,2067,438,4 ,4,High,High,1 ,Lean (185+),75,76,76,81,57,73,https://sofifa.com/players?pn=27,LW,,
https://cdn.sofifa.net/players/notfound_0_60.png,"FIFA 23 Dec 17, 2022",,Contract Valid Until,,,,,,,,,,,,,,,https://sofifa.com/player/265695/matias-soule/230008/,M. Soulé,https://sofifa.com/players?pn=23,RW,19,70,85,https://cdn.sofifa.net/teams/notfound_30.png,https://sofifa.com/team/45/juventus/,Juventus,"
2021 ~ 2026",Left,72,https://sofifa.com/players?pn=16,LM,€3.8M,€28K,326,74,58,49,76,69,380,81,79,73,66,81,358,77,75,79,50,77,298,66,59,67,34,72,227,33,19,50,56,69,54,88,28,31,29,63,15,8,11,15,14,1740,359,4 ,4,High,Medium,1 ,Lean (170-185),76,63,70,78,29,43,,,,
https://cdn.sofifa.net/players/notfound_0_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/224232/nicolo-barella/230008/,N. Barella,https://sofifa.com/players?pn=14,CM,25,86,89,https://cdn.sofifa.net/teams/notfound_30.png,https://sofifa.com/team/44/inter/,Inter,"
2020 ~ 2026",Right,88,https://sofifa.com/players?pn=14,CM,€89.5M,€110K,371,79,73,53,86,80,398,80,79,67,85,87,426,80,78,90,88,90,401,77,78,94,73,79,407,84,83,81,86,73,86,239,79,79,81,54,11,5,13,14,11,2296,480,3 ,3,High,High,3 ,Normal (170-),79,76,83,84,77,81,,,,
https://cdn.sofifa.net/players/notfound_0_60.png,"FIFA 23 Dec 17, 2022",61,Volleys,84,Dribbling,88,Acceleration,86,Sprint Speed,82,Agility,79,Balance,72,Shot Power,61,Strength,https://sofifa.com/player/251566/gabriel-teodoro-martinelli-silva/230008/,Gabriel Martinelli,https://sofifa.com/players?pn=16,LM,21,79,88,https://cdn.sofifa.net/teams/notfound_30.png,https://sofifa.com/team/1/arsenal/,Arsenal,"
2019 ~ 2024",Right,80,https://sofifa.com/players?pn=25,ST,€39.5M,€62K,366,74,78,72,72,70,354,86,72,65,50,81,421,89,87,86,79,80,338,77,55,78,63,65,330,80,37,78,75,60,75,131,44,44,43,35,10,6,7,6,6,1975,429,3 ,4,High,High,1 ,Lean (170-185),88,74,69,83,45,70,https://sofifa.com/players?pn=27,LW,,
https://cdn.sofifa.net/players/256/197/23_60.png,"FIFA 23 Dec 17, 2022",71,Aggression,,,,,,,,,,,,,,,https://sofifa.com/player/256197/piero-hincapie/230008/,P. Hincapié,https://sofifa.com/players?pn=7,LB,20,78,85,https://cdn.sofifa.net/teams/notfound_30.png,https://sofifa.com/team/32/bayer-04-leverkusen/,Bayer 04 Leverkusen,"
2021 ~ 2026",Left,79,https://sofifa.com/players?pn=5,CB,€26.5M,€33K,278,55,40,76,78,29,305,70,56,32,74,73,377,79,86,73,74,65,305,50,80,74,74,27,294,76,77,55,53,33,76,239,76,79,84,49,9,15,10,6,9,1847,410,2 ,3,Medium,Medium,1 ,Normal (170-185),83,39,64,71,78,75,https://sofifa.com/players?pn=5,CB,,
https://cdn.sofifa.net/players/239/085/23_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/239085/erling-haaland/230008/,E. Haaland,https://sofifa.com/players?pn=25,ST,21,89,94,https://cdn.sofifa.net/teams/10/30.png,https://sofifa.com/team/10/manchester-city/,Manchester City,"
2022 ~ 2027",Left,91,https://sofifa.com/players?pn=25,ST,€160M,€230K,382,47,94,79,74,88,352,78,77,62,53,82,413,82,94,76,89,72,429,94,74,81,93,87,369,85,43,91,74,76,85,126,44,53,29,52,7,14,13,11,7,2123,461,3 ,3,High,Medium,4 ,Unique,89,91,65,80,49,87,,,,
https://cdn.sofifa.net/players/244/067/23_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/244067/maxence-lacroix/230008/,M. Lacroix,https://sofifa.com/players?pn=5,CB,22,77,86,https://cdn.sofifa.net/teams/175/30.png,https://sofifa.com/team/175/vfl-wolfsburg/,VfL Wolfsburg,"
2020 ~ 2025",Right,79,https://sofifa.com/players?pn=5,CB,€22M,€34K,238,35,29,74,72,28,263,66,37,26,66,68,371,85,89,64,78,55,302,46,80,67,82,27,274,74,80,32,50,38,80,232,79,78,75,56,14,7,12,12,11,1736,397,2 ,2,Medium,High,2 ,Normal (185+),87,33,55,67,78,77,,,,
https://cdn.sofifa.net/players/250/723/23_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/250723/kouadio-manu-kone/230008/,K. Koné,https://sofifa.com/players?pn=14,CM,21,77,86,https://cdn.sofifa.net/teams/23/30.png,https://sofifa.com/team/23/borussia-monchengladbach/,Borussia Mönchengladbach,"
2021 ~ 2025",Right,79,https://sofifa.com/players?pn=18,CAM,€23.5M,€21K,342,70,71,68,78,55,363,84,70,50,77,82,369,75,67,76,75,76,360,74,70,75,73,68,339,71,67,69,78,54,76,208,64,74,70,51,11,10,11,9,10,2032,437,3 ,4,Medium,Medium,1 ,Lean (185+),71,69,74,81,69,73,,,,
https://cdn.sofifa.net/players/253/004/23_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/253004/anssumane-fati/230008/,Ansu Fati,https://sofifa.com/players?pn=27,LW,19,79,90,https://cdn.sofifa.net/teams/241/30.png,https://sofifa.com/team/241/fc-barcelona/,FC Barcelona,"
2018 ~ 2027",Right,80,https://sofifa.com/players?pn=18,CAM,€38M,€84K,359,69,82,66,73,69,379,82,75,73,69,80,425,90,87,89,77,82,332,74,75,63,48,72,295,48,19,80,74,74,82,83,23,32,28,40,6,9,8,10,7,1913,402,4 ,4,High,Medium,2 ,Unique,88,77,72,82,30,53,,,,
https://cdn.sofifa.net/players/259/583/23_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/259583/destiny-udogie/230008/,D. Udogie,https://sofifa.com/players?pn=8,LWB,19,76,89,https://cdn.sofifa.net/teams/55/30.png,https://sofifa.com/team/55/udinese/,Udinese,"
Jun 30, 2023 On Loan",Left,76,https://sofifa.com/players?pn=8,LWB,€17M,€34K,336,76,64,64,74,58,328,76,59,51,64,78,395,86,89,80,70,70,346,71,62,79,75,59,311,68,68,69,60,46,64,204,66,73,65,57,8,14,11,10,14,1977,437,3 ,3,High,High,1 ,Normal (185+),88,63,68,76,68,74,https://sofifa.com/players?pn=16,LM,,
https://cdn.sofifa.net/players/260/942/23_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/260942/david-datro-fofana/230008/,D. Fofana,https://sofifa.com/players?pn=25,ST,19,67,82,https://cdn.sofifa.net/teams/417/30.png,https://sofifa.com/team/417/molde/,Molde,"
2021 ~ 2024",Right,69,https://sofifa.com/players?pn=25,ST,€2.4M,€2K,291,52,65,60,58,56,282,69,58,44,44,67,411,90,90,84,57,90,351,65,82,64,82,58,238,55,15,64,48,56,63,52,20,18,14,54,14,6,10,14,10,1679,369,4 ,3,Medium,Low,1 ,Normal (170-185),90,63,52,70,22,72,,,,
https://cdn.sofifa.net/players/237/692/23_60.png,"FIFA 23 Dec 17, 2022",76,Crossing,85,Short Passing,73,Curve,81,Long Passing,58,Marking,,,,,,,https://sofifa.com/player/237692/phil-foden/230008/,P. Foden,https://sofifa.com/players?pn=27,LW,22,85,92,https://cdn.sofifa.net/teams/10/30.png,https://sofifa.com/team/10/manchester-city/,Manchester City,"
2016 ~ 2027",Left,88,https://sofifa.com/players?pn=18,CAM,€109.5M,€180K,351,79,80,47,86,59,404,87,75,68,83,91,429,86,78,91,83,91,338,82,49,83,47,77,354,64,59,82,85,64,84,166,60,59,47,52,8,15,6,10,13,2094,448,3 ,4,High,High,3 ,Lean (170-185),82,78,83,88,57,60,https://sofifa.com/players?pn=21,CF,https://sofifa.com/players?pn=18,CAM
https://cdn.sofifa.net/players/241/486/23_60.png,,,,,,,,,,,,,,,,,,https://sofifa.com/player/241486/jules-kounde/230008/,J. Koundé,https://sofifa.com/players?pn=5,CB,23,84,89,https://cdn.sofifa.net/teams/241/30.png,https://sofifa.com/team/241/fc-barcelona/,FC Barcelona,"
2022 ~ 2027",Right,85,https://sofifa.com/players?pn=5,CB,€57.5M,€150K,285,45,47,80,81,32,289,72,42,26,75,74,398,85,83,71,85,74,332,48,88,76,80,40,313,75,86,47,62,43,82,253,85,85,83,56,11,10,8,14,13,1926,430,3 ,2,High,High,2 ,Normal (170-185),84,45,64,74,85,78,https://sofifa.com/players?pn=3,RB,,
